score;completeness;rescuebot_action;rescuebot_location;bored_action;bored_location;world_nr;tick_nr
21;0.5;RemoveObject;(9, 17);;(13, 17);1;2562
21;0.5;RemoveObject;(9, 17);MoveEast;(14, 17);1;2563
21;0.5;RemoveObject;(9, 17);MoveEast;(14, 17);1;2564
21;0.5;RemoveObject;(9, 17);MoveEast;(14, 17);1;2565
21;0.5;RemoveObject;(9, 17);MoveEast;(14, 17);1;2566
21;0.5;RemoveObject;(9, 17);MoveEast;(14, 17);1;2567
21;0.5;RemoveObject;(9, 17);MoveEast;(14, 17);1;2568
21;0.5;RemoveObject;(9, 17);MoveEast;(15, 17);1;2569
21;0.5;RemoveObject;(9, 17);MoveEast;(16, 17);1;2570
21;0.5;RemoveObject;(9, 17);MoveEast;(16, 17);1;2571
21;0.5;RemoveObject;(9, 17);MoveEast;(16, 17);1;2572
21;0.5;RemoveObject;(9, 17);MoveEast;(16, 17);1;2573
21;0.5;RemoveObject;(9, 17);MoveEast;(16, 17);1;2574
21;0.5;RemoveObject;(9, 17);MoveEast;(16, 17);1;2575
21;0.5;RemoveObject;(9, 17);MoveEast;(17, 17);1;2576
21;0.5;RemoveObject;(9, 17);MoveEast;(17, 17);1;2577
21;0.5;RemoveObject;(9, 17);MoveEast;(17, 17);1;2578
21;0.5;RemoveObject;(9, 17);MoveEast;(17, 17);1;2579
21;0.5;RemoveObject;(9, 17);MoveEast;(17, 17);1;2580
21;0.5;RemoveObject;(9, 17);MoveEast;(17, 17);1;2581
21;0.5;RemoveObject;(9, 17);MoveEast;(18, 17);1;2582
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 17);1;2583
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 17);1;2584
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 17);1;2585
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 17);1;2586
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 17);1;2587
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 16);1;2588
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 16);1;2589
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 16);1;2590
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 16);1;2591
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 16);1;2592
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 16);1;2593
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 15);1;2594
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 15);1;2595
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 15);1;2596
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 15);1;2597
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 15);1;2598
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 15);1;2599
21;0.5;RemoveObject;(9, 17);MoveNorth;(18, 14);1;2600
21;0.5;RemoveObject;(9, 17);MoveEast;(18, 14);1;2601
21;0.5;RemoveObject;(9, 17);MoveEast;(18, 14);1;2602
21;0.5;RemoveObject;(9, 17);MoveEast;(18, 14);1;2603
21;0.5;RemoveObject;(9, 17);MoveEast;(18, 14);1;2604
21;0.5;RemoveObject;(9, 17);MoveEast;(18, 14);1;2605
21;0.5;RemoveObject;(9, 17);MoveEast;(19, 14);1;2606
21;0.5;RemoveObject;(9, 17);MoveEast;(20, 14);1;2607
21;0.5;RemoveObject;(9, 17);MoveEast;(21, 14);1;2608
21;0.5;RemoveObject;(9, 17);;(21, 14);1;2609
21;0.5;RemoveObject;(9, 17);MoveEast;(22, 14);1;2610
21;0.5;RemoveObject;(9, 17);;(22, 14);1;2611
21;0.5;RemoveObject;(9, 17);MoveEast;(23, 14);1;2612
21;0.5;RemoveObject;(9, 17);;(23, 14);1;2613
21;0.5;RemoveObject;(9, 17);MoveEast;(23, 14);1;2614
21;0.5;RemoveObject;(9, 17);MoveEast;(23, 14);1;2615
21;0.5;RemoveObject;(9, 17);;(23, 14);1;2616
21;0.5;RemoveObject;(9, 17);;(23, 14);1;2617
21;0.5;RemoveObject;(9, 17);;(23, 14);1;2618
21;0.5;RemoveObject;(9, 17);MoveEast;(23, 14);1;2619
21;0.5;RemoveObject;(9, 17);;(23, 14);1;2620
21;0.5;RemoveObject;(9, 17);MoveEast;(23, 14);1;2621
21;0.5;RemoveObject;(9, 17);;(23, 14);1;2622
21;0.5;MoveNorth;(9, 17);;(23, 14);1;2623
21;0.5;MoveNorth;(9, 17);MoveSouth;(23, 15);1;2624
21;0.5;MoveNorth;(9, 17);;(23, 15);1;2625
21;0.5;MoveNorth;(9, 17);;(23, 15);1;2626
21;0.5;MoveNorth;(9, 17);;(23, 15);1;2627
21;0.5;MoveNorth;(9, 17);;(23, 15);1;2628
21;0.5;MoveNorth;(9, 17);;(23, 15);1;2629
24;0.625;MoveNorth;(9, 17);Drop;(23, 15);1;2630
24;0.625;MoveNorth;(9, 16);;(23, 15);1;2631
24;0.625;MoveNorthWest;(9, 16);;(23, 15);1;2632
24;0.625;MoveNorthWest;(9, 16);;(23, 15);1;2633
24;0.625;MoveNorthWest;(9, 16);;(23, 15);1;2634
24;0.625;MoveNorthWest;(9, 16);;(23, 15);1;2635
24;0.625;MoveNorthWest;(9, 16);;(23, 15);1;2636
24;0.625;MoveNorthWest;(9, 16);;(23, 15);1;2637
24;0.625;MoveNorthWest;(9, 16);MoveWest;(22, 15);1;2638
24;0.625;MoveNorthWest;(9, 16);;(22, 15);1;2639
24;0.625;MoveNorthWest;(8, 15);MoveWest;(21, 15);1;2640
24;0.625;MoveNorth;(8, 15);;(21, 15);1;2641
24;0.625;MoveNorth;(8, 15);;(21, 15);1;2642
24;0.625;MoveNorth;(8, 15);MoveWest;(20, 15);1;2643
24;0.625;MoveNorth;(8, 15);;(20, 15);1;2644
24;0.625;MoveNorth;(8, 15);;(20, 15);1;2645
24;0.625;MoveNorth;(8, 15);;(20, 15);1;2646
24;0.625;MoveNorth;(8, 15);;(20, 15);1;2647
24;0.625;MoveNorth;(8, 15);;(20, 15);1;2648
24;0.625;MoveNorth;(8, 14);MoveWest;(19, 15);1;2649
24;0.625;MoveSouthEast;(8, 14);;(19, 15);1;2650
24;0.625;MoveSouthEast;(8, 14);;(19, 15);1;2651
24;0.625;MoveSouthEast;(8, 14);MoveSouth;(19, 16);1;2652
24;0.625;MoveSouthEast;(8, 14);;(19, 16);1;2653
24;0.625;MoveSouthEast;(8, 14);;(19, 16);1;2654
24;0.625;MoveSouthEast;(8, 14);;(19, 16);1;2655
24;0.625;MoveSouthEast;(8, 14);;(19, 16);1;2656
24;0.625;MoveSouthEast;(8, 14);MoveSouth;(19, 17);1;2657
24;0.625;MoveSouthEast;(9, 15);;(19, 17);1;2658
24;0.625;MoveNorthEast;(9, 15);;(19, 17);1;2659
24;0.625;MoveNorthEast;(9, 15);;(19, 17);1;2660
24;0.625;MoveNorthEast;(9, 15);;(19, 17);1;2661
24;0.625;MoveNorthEast;(9, 15);;(19, 17);1;2662
24;0.625;MoveNorthEast;(9, 15);;(19, 17);1;2663
24;0.625;MoveNorthEast;(9, 15);;(19, 17);1;2664
24;0.625;MoveNorthEast;(9, 15);;(19, 17);1;2665
24;0.625;MoveNorthEast;(9, 15);;(19, 17);1;2666
24;0.625;MoveNorthEast;(10, 14);;(19, 17);1;2667
24;0.625;;(10, 14);;(19, 17);1;2668
24;0.625;;(10, 14);;(19, 17);1;2669
24;0.625;;(10, 14);;(19, 17);1;2670
24;0.625;;(10, 14);;(19, 17);1;2671
24;0.625;;(10, 14);;(19, 17);1;2672
24;0.625;;(10, 14);;(19, 17);1;2673
24;0.625;;(10, 14);;(19, 17);1;2674
24;0.625;;(10, 14);;(19, 17);1;2675
24;0.625;;(10, 14);;(19, 17);1;2676
24;0.625;;(10, 14);;(19, 17);1;2677
24;0.625;;(10, 14);;(19, 17);1;2678
24;0.625;;(10, 14);;(19, 17);1;2679
24;0.625;;(10, 14);;(19, 17);1;2680
24;0.625;;(10, 14);;(19, 17);1;2681
24;0.625;;(10, 14);;(19, 17);1;2682
24;0.625;;(10, 14);;(19, 17);1;2683
24;0.625;;(10, 14);;(19, 17);1;2684
24;0.625;;(10, 14);;(19, 17);1;2685
24;0.625;;(10, 14);;(19, 17);1;2686
24;0.625;Idle;(10, 14);;(19, 17);1;2687
24;0.625;Idle;(10, 14);;(19, 17);1;2688
24;0.625;Idle;(10, 14);;(19, 17);1;2689
24;0.625;Idle;(10, 14);;(19, 17);1;2690
24;0.625;Idle;(10, 14);;(19, 17);1;2691
24;0.625;Idle;(10, 14);MoveWest;(19, 17);1;2692
24;0.625;Idle;(10, 14);MoveWest;(19, 17);1;2693
24;0.625;Idle;(10, 14);MoveWest;(19, 17);1;2694
24;0.625;Idle;(10, 14);MoveWest;(19, 17);1;2695
24;0.625;Idle;(10, 14);MoveWest;(19, 17);1;2696
24;0.625;Idle;(10, 14);MoveWest;(18, 17);1;2697
24;0.625;Idle;(10, 14);MoveWest;(18, 17);1;2698
24;0.625;Idle;(10, 14);MoveWest;(18, 17);1;2699
24;0.625;Idle;(10, 14);MoveWest;(18, 17);1;2700
24;0.625;Idle;(10, 14);MoveWest;(18, 17);1;2701
24;0.625;Idle;(10, 14);MoveWest;(18, 17);1;2702
24;0.625;Idle;(10, 14);MoveWest;(17, 17);1;2703
24;0.625;Idle;(10, 14);MoveWest;(17, 17);1;2704
24;0.625;Idle;(10, 14);MoveWest;(17, 17);1;2705
24;0.625;Idle;(10, 14);MoveWest;(17, 17);1;2706
24;0.625;Idle;(10, 14);MoveWest;(17, 17);1;2707
24;0.625;Idle;(10, 14);MoveWest;(17, 17);1;2708
24;0.625;Idle;(10, 14);MoveWest;(16, 17);1;2709
24;0.625;Idle;(10, 14);MoveWest;(16, 17);1;2710
24;0.625;Idle;(10, 14);MoveWest;(16, 17);1;2711
24;0.625;Idle;(10, 14);MoveWest;(16, 17);1;2712
24;0.625;MoveSouth;(10, 14);MoveWest;(16, 17);1;2713
24;0.625;MoveSouth;(10, 14);MoveWest;(16, 17);1;2714
24;0.625;MoveSouth;(10, 14);MoveWest;(15, 17);1;2715
24;0.625;MoveSouth;(10, 14);MoveWest;(14, 17);1;2716
24;0.625;MoveSouth;(10, 14);MoveWest;(14, 17);1;2717
24;0.625;MoveSouth;(10, 14);MoveWest;(14, 17);1;2718
24;0.625;MoveSouth;(10, 14);MoveWest;(14, 17);1;2719
24;0.625;MoveSouth;(10, 14);MoveWest;(14, 17);1;2720
24;0.625;MoveSouth;(10, 15);MoveWest;(14, 17);1;2721
24;0.625;;(10, 15);MoveWest;(13, 17);1;2722
24;0.625;;(10, 15);MoveWest;(12, 17);1;2723
24;0.625;;(10, 15);MoveWest;(11, 17);1;2724
24;0.625;;(10, 15);;(11, 17);1;2725
24;0.625;;(10, 15);MoveWest;(10, 17);1;2726
24;0.625;;(10, 15);MoveWest;(9, 17);1;2727
24;0.625;;(10, 15);MoveWest;(8, 17);1;2728
24;0.625;;(10, 15);;(8, 17);1;2729
24;0.625;;(10, 15);;(8, 17);1;2730
24;0.625;;(10, 15);;(8, 17);1;2731
24;0.625;;(10, 15);MoveWest;(8, 17);1;2732
24;0.625;;(10, 15);MoveWest;(8, 17);1;2733
24;0.625;;(10, 15);MoveWest;(8, 17);1;2734
24;0.625;;(10, 15);MoveWest;(8, 17);1;2735
24;0.625;;(10, 15);MoveWest;(8, 17);1;2736
24;0.625;;(10, 15);MoveWest;(7, 17);1;2737
24;0.625;;(10, 15);MoveEast;(7, 17);1;2738
24;0.625;;(10, 15);MoveEast;(7, 17);1;2739
24;0.625;;(10, 15);MoveEast;(7, 17);1;2740
24;0.625;;(10, 15);MoveEast;(7, 17);1;2741
24;0.625;;(10, 15);MoveEast;(7, 17);1;2742
24;0.625;;(10, 15);MoveEast;(8, 17);1;2743
24;0.625;;(10, 15);;(8, 17);1;2744
24;0.625;;(10, 15);MoveNorth;(8, 17);1;2745
24;0.625;;(10, 15);MoveNorth;(8, 17);1;2746
24;0.625;;(10, 15);MoveNorth;(8, 17);1;2747
24;0.625;;(10, 15);MoveNorth;(8, 17);1;2748
24;0.625;;(10, 15);MoveNorth;(8, 17);1;2749
24;0.625;;(10, 15);MoveNorth;(8, 17);1;2750
24;0.625;;(10, 15);MoveEast;(8, 17);1;2751
24;0.625;;(10, 15);MoveEast;(8, 17);1;2752
24;0.625;;(10, 15);MoveEast;(8, 17);1;2753
24;0.625;;(10, 15);MoveEast;(8, 17);1;2754
24;0.625;;(10, 15);MoveEast;(8, 17);1;2755
24;0.625;;(10, 15);MoveEast;(9, 17);1;2756
24;0.625;;(10, 15);MoveNorth;(9, 16);1;2757
24;0.625;;(10, 15);MoveNorth;(9, 15);1;2758
24;0.625;;(10, 15);;(9, 15);1;2759
24;0.625;;(10, 15);;(9, 15);1;2760
24;0.625;;(10, 15);;(9, 15);1;2761
24;0.625;;(10, 15);MoveNorth;(9, 14);1;2762
24;0.625;;(10, 15);;(9, 14);1;2763
24;0.625;;(10, 15);;(9, 14);1;2764
24;0.625;;(10, 15);MoveEast;(10, 14);1;2765
24;0.625;;(10, 15);;(10, 14);1;2766
24;0.625;;(10, 15);;(10, 14);1;2767
24;0.625;;(10, 15);;(10, 14);1;2768
24;0.625;;(10, 15);;(10, 14);1;2769
24;0.625;;(10, 15);;(10, 14);1;2770
24;0.625;;(10, 15);;(10, 14);1;2771
24;0.625;;(10, 15);;(10, 14);1;2772
24;0.625;;(10, 15);MoveSouth;(10, 15);1;2773
24;0.625;;(10, 15);;(10, 15);1;2774
24;0.625;;(10, 15);;(10, 15);1;2775
24;0.625;;(10, 15);;(10, 15);1;2776
24;0.625;;(10, 15);CarryObjectTogether;(10, 15);1;2777
24;0.625;;(10, 15);;(10, 15);1;2778
24;0.625;;(10, 15);;(10, 15);1;2779
24;0.625;;(10, 15);;(10, 15);1;2780
24;0.625;;(10, 15);;(10, 15);1;2781
24;0.625;;(10, 15);;(10, 15);1;2782
24;0.625;;(10, 15);;(10, 15);1;2783
24;0.625;;(10, 15);MoveWest;(9, 15);1;2784
24;0.625;;(10, 15);;(9, 15);1;2785
24;0.625;;(10, 15);;(9, 15);1;2786
24;0.625;;(10, 15);;(9, 15);1;2787
24;0.625;;(10, 15);;(9, 15);1;2788
24;0.625;;(10, 15);;(9, 15);1;2789
24;0.625;;(10, 15);;(9, 15);1;2790
24;0.625;;(10, 15);;(9, 15);1;2791
24;0.625;;(10, 15);;(9, 15);1;2792
24;0.625;;(10, 15);MoveSouth;(9, 16);1;2793
24;0.625;;(10, 15);;(9, 16);1;2794
24;0.625;;(10, 15);;(9, 16);1;2795
24;0.625;;(10, 15);;(9, 16);1;2796
24;0.625;;(10, 15);MoveEast;(9, 16);1;2797
24;0.625;;(10, 15);;(9, 16);1;2798
24;0.625;;(10, 15);;(9, 16);1;2799
24;0.625;;(10, 15);;(9, 16);1;2800
24;0.625;;(10, 15);;(9, 16);1;2801
24;0.625;;(10, 15);;(9, 16);1;2802
24;0.625;;(10, 15);;(9, 16);1;2803
24;0.625;;(10, 15);;(9, 16);1;2804
24;0.625;;(10, 15);;(9, 16);1;2805
24;0.625;;(10, 15);MoveEast;(9, 16);1;2806
24;0.625;;(10, 15);;(9, 16);1;2807
24;0.625;;(10, 15);MoveSouth;(9, 17);1;2808
24;0.625;;(10, 15);MoveEast;(10, 17);1;2809
24;0.625;;(10, 15);;(10, 17);1;2810
24;0.625;;(10, 15);MoveEast;(11, 17);1;2811
24;0.625;;(10, 15);;(11, 17);1;2812
24;0.625;;(10, 15);MoveEast;(12, 17);1;2813
24;0.625;;(10, 15);;(12, 17);1;2814
24;0.625;;(10, 15);;(12, 17);1;2815
24;0.625;;(10, 15);;(12, 17);1;2816
24;0.625;;(10, 15);MoveEast;(13, 17);1;2817
24;0.625;;(10, 15);MoveEast;(14, 17);1;2818
24;0.625;;(10, 15);;(14, 17);1;2819
24;0.625;;(10, 15);MoveEast;(14, 17);1;2820
24;0.625;;(10, 15);MoveEast;(14, 17);1;2821
24;0.625;;(10, 15);MoveEast;(14, 17);1;2822
24;0.625;;(10, 15);MoveEast;(14, 17);1;2823
24;0.625;;(10, 15);MoveEast;(14, 17);1;2824
24;0.625;;(10, 15);MoveEast;(15, 17);1;2825
24;0.625;;(10, 15);MoveEast;(16, 17);1;2826
24;0.625;;(10, 15);MoveEast;(16, 17);1;2827
24;0.625;;(10, 15);MoveEast;(16, 17);1;2828
24;0.625;;(10, 15);MoveEast;(16, 17);1;2829
24;0.625;;(10, 15);MoveEast;(16, 17);1;2830
24;0.625;;(10, 15);MoveEast;(16, 17);1;2831
24;0.625;;(10, 15);MoveEast;(17, 17);1;2832
24;0.625;;(10, 15);MoveEast;(17, 17);1;2833
24;0.625;;(10, 15);MoveEast;(17, 17);1;2834
24;0.625;;(10, 15);MoveEast;(17, 17);1;2835
24;0.625;;(10, 15);MoveEast;(17, 17);1;2836
24;0.625;;(10, 15);MoveEast;(17, 17);1;2837
24;0.625;;(10, 15);MoveEast;(18, 17);1;2838
24;0.625;;(10, 15);MoveNorth;(18, 17);1;2839
24;0.625;;(10, 15);MoveNorth;(18, 17);1;2840
24;0.625;;(10, 15);MoveNorth;(18, 17);1;2841
24;0.625;;(10, 15);MoveNorth;(18, 17);1;2842
24;0.625;;(10, 15);MoveNorth;(18, 17);1;2843
24;0.625;;(10, 15);MoveNorth;(18, 16);1;2844
24;0.625;;(10, 15);MoveNorth;(18, 16);1;2845
24;0.625;;(10, 15);MoveNorth;(18, 16);1;2846
24;0.625;;(10, 15);MoveNorth;(18, 16);1;2847
24;0.625;;(10, 15);MoveNorth;(18, 16);1;2848
24;0.625;;(10, 15);MoveNorth;(18, 16);1;2849
24;0.625;;(10, 15);MoveNorth;(18, 15);1;2850
24;0.625;;(10, 15);MoveNorth;(18, 15);1;2851
24;0.625;;(10, 15);MoveNorth;(18, 15);1;2852
24;0.625;;(10, 15);MoveNorth;(18, 15);1;2853
24;0.625;;(10, 15);MoveNorth;(18, 15);1;2854
24;0.625;;(10, 15);MoveNorth;(18, 15);1;2855
24;0.625;;(10, 15);MoveNorth;(18, 14);1;2856
24;0.625;;(10, 15);MoveNorth;(18, 14);1;2857
24;0.625;;(10, 15);MoveNorth;(18, 14);1;2858
24;0.625;;(10, 15);MoveNorth;(18, 14);1;2859
24;0.625;;(10, 15);MoveNorth;(18, 14);1;2860
24;0.625;;(10, 15);MoveNorth;(18, 14);1;2861
24;0.625;;(10, 15);MoveNorth;(18, 13);1;2862
24;0.625;;(10, 15);MoveNorth;(18, 13);1;2863
24;0.625;;(10, 15);MoveNorth;(18, 13);1;2864
24;0.625;;(10, 15);MoveNorth;(18, 13);1;2865
24;0.625;;(10, 15);MoveNorth;(18, 13);1;2866
24;0.625;;(10, 15);MoveNorth;(18, 13);1;2867
24;0.625;;(10, 15);MoveNorth;(18, 12);1;2868
24;0.625;;(10, 15);MoveNorth;(18, 12);1;2869
24;0.625;;(10, 15);MoveNorth;(18, 12);1;2870
24;0.625;;(10, 15);MoveNorth;(18, 12);1;2871
24;0.625;;(10, 15);MoveNorth;(18, 12);1;2872
24;0.625;;(10, 15);MoveNorth;(18, 12);1;2873
24;0.625;;(10, 15);MoveNorth;(18, 11);1;2874
24;0.625;;(10, 15);MoveEast;(18, 11);1;2875
24;0.625;;(10, 15);MoveEast;(18, 11);1;2876
24;0.625;;(10, 15);MoveEast;(18, 11);1;2877
24;0.625;;(10, 15);MoveEast;(18, 11);1;2878
24;0.625;;(10, 15);MoveEast;(18, 11);1;2879
24;0.625;;(10, 15);MoveEast;(19, 11);1;2880
24;0.625;;(10, 15);MoveEast;(20, 11);1;2881
24;0.625;;(10, 15);MoveEast;(21, 11);1;2882
24;0.625;;(10, 15);;(21, 11);1;2883
24;0.625;;(10, 15);MoveEast;(22, 11);1;2884
24;0.625;;(10, 15);MoveEast;(23, 11);1;2885
24;0.625;;(10, 15);;(23, 11);1;2886
24;0.625;;(10, 15);;(23, 11);1;2887
24;0.625;;(10, 15);MoveEast;(23, 11);1;2888
24;0.625;;(10, 15);MoveEast;(23, 11);1;2889
24;0.625;;(10, 15);;(23, 11);1;2890
24;0.625;;(10, 15);MoveEast;(23, 11);1;2891
24;0.625;;(10, 15);;(23, 11);1;2892
24;0.625;;(10, 15);;(23, 11);1;2893
24;0.625;;(10, 15);MoveNorth;(23, 10);1;2894
24;0.625;;(10, 15);;(23, 10);1;2895
24;0.625;;(10, 15);MoveNorth;(23, 9);1;2896
24;0.625;;(10, 15);;(23, 9);1;2897
24;0.625;;(10, 15);;(23, 9);1;2898
24;0.625;;(10, 15);;(23, 9);1;2899
24;0.625;;(10, 15);;(23, 9);1;2900
24;0.625;;(10, 15);;(23, 9);1;2901
24;0.625;;(10, 15);;(23, 9);1;2902
24;0.625;;(10, 15);;(23, 9);1;2903
24;0.625;;(10, 15);;(23, 9);1;2904
24;0.625;;(10, 15);;(23, 9);1;2905
30;0.75;;(23, 9);DropObjectTogether;(23, 9);1;2906
30;0.75;MoveSouthWest;(23, 9);;(23, 9);1;2907
30;0.75;MoveSouthWest;(23, 9);;(23, 9);1;2908
30;0.75;MoveSouthWest;(23, 9);;(23, 9);1;2909
30;0.75;MoveSouthWest;(23, 9);;(23, 9);1;2910
30;0.75;MoveSouthWest;(23, 9);;(23, 9);1;2911
30;0.75;MoveSouthWest;(23, 9);;(23, 9);1;2912
30;0.75;MoveSouthWest;(23, 9);MoveWest;(22, 9);1;2913
30;0.75;MoveSouthWest;(23, 9);;(22, 9);1;2914
30;0.75;MoveSouthWest;(22, 10);;(22, 9);1;2915
30;0.75;MoveSouthWest;(22, 10);MoveWest;(21, 9);1;2916
30;0.75;MoveSouthWest;(22, 10);;(21, 9);1;2917
30;0.75;MoveSouthWest;(22, 10);;(21, 9);1;2918
30;0.75;MoveSouthWest;(22, 10);MoveSouth;(21, 10);1;2919
30;0.75;MoveSouthWest;(22, 10);;(21, 10);1;2920
30;0.75;MoveSouthWest;(22, 10);;(21, 10);1;2921
30;0.75;MoveSouthWest;(22, 10);MoveSouth;(21, 11);1;2922
30;0.75;MoveSouthWest;(22, 10);;(21, 11);1;2923
30;0.75;MoveSouthWest;(21, 11);MoveSouth;(21, 12);1;2924
30;0.75;MoveSouthWest;(21, 11);;(21, 12);1;2925
30;0.75;MoveSouthWest;(21, 11);;(21, 12);1;2926
30;0.75;MoveSouthWest;(21, 11);MoveSouth;(21, 13);1;2927
30;0.75;MoveSouthWest;(21, 11);;(21, 13);1;2928
30;0.75;MoveSouthWest;(21, 11);MoveSouth;(21, 14);1;2929
30;0.75;MoveSouthWest;(21, 11);;(21, 14);1;2930
30;0.75;MoveSouthWest;(21, 11);MoveSouth;(21, 15);1;2931
30;0.75;MoveSouthWest;(21, 11);;(21, 15);1;2932
30;0.75;MoveSouthWest;(20, 12);MoveSouth;(21, 15);1;2933
30;0.75;MoveSouthWest;(20, 12);;(21, 15);1;2934
30;0.75;MoveSouthWest;(20, 12);;(21, 15);1;2935
30;0.75;MoveSouthWest;(20, 12);;(21, 15);1;2936
30;0.75;MoveSouthWest;(20, 12);;(21, 15);1;2937
30;0.75;MoveSouthWest;(20, 12);;(21, 15);1;2938
30;0.75;MoveSouthWest;(20, 12);MoveWest;(20, 15);1;2939
30;0.75;MoveSouthWest;(20, 12);;(20, 15);1;2940
30;0.75;MoveSouthWest;(20, 12);;(20, 15);1;2941
30;0.75;MoveSouthWest;(19, 13);;(20, 15);1;2942
30;0.75;MoveSouthWest;(19, 13);MoveWest;(19, 15);1;2943
30;0.75;MoveSouthWest;(19, 13);;(19, 15);1;2944
30;0.75;MoveSouthWest;(19, 13);;(19, 15);1;2945
30;0.75;MoveSouthWest;(19, 13);;(19, 15);1;2946
30;0.75;MoveSouthWest;(19, 13);;(19, 15);1;2947
30;0.75;MoveSouthWest;(19, 13);MoveSouth;(19, 16);1;2948
30;0.75;MoveSouthWest;(19, 13);;(19, 16);1;2949
30;0.75;MoveSouthWest;(19, 13);MoveSouth;(19, 17);1;2950
30;0.75;MoveSouthWest;(18, 14);;(19, 17);1;2951
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2952
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2953
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2954
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2955
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2956
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2957
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2958
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2959
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2960
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2961
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2962
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2963
30;0.75;MoveSouth;(18, 14);;(19, 17);1;2964
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2965
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2966
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2967
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2968
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2969
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2970
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2971
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2972
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2973
30;0.75;MoveSouth;(18, 15);;(19, 17);1;2974
30;0.75;MoveSouth;(18, 15);MoveWest;(19, 17);1;2975
30;0.75;MoveSouth;(18, 15);MoveWest;(19, 17);1;2976
30;0.75;MoveSouth;(18, 15);MoveWest;(19, 17);1;2977
30;0.75;MoveSouth;(18, 15);MoveWest;(19, 17);1;2978
30;0.75;MoveSouth;(18, 16);MoveWest;(19, 17);1;2979
30;0.75;MoveSouthWest;(18, 16);MoveWest;(18, 17);1;2980
30;0.75;MoveSouthWest;(18, 16);MoveWest;(18, 17);1;2981
30;0.75;MoveSouthWest;(18, 16);MoveWest;(18, 17);1;2982
30;0.75;MoveSouthWest;(18, 16);MoveWest;(18, 17);1;2983
30;0.75;MoveSouthWest;(18, 16);MoveWest;(18, 17);1;2984
30;0.75;MoveSouthWest;(18, 16);MoveWest;(18, 17);1;2985
30;0.75;MoveSouthWest;(18, 16);MoveWest;(17, 17);1;2986
30;0.75;MoveSouthWest;(18, 16);MoveWest;(17, 17);1;2987
30;0.75;MoveSouthWest;(18, 16);MoveWest;(17, 17);1;2988
30;0.75;MoveSouthWest;(18, 16);MoveWest;(17, 17);1;2989
30;0.75;MoveSouthWest;(18, 16);MoveWest;(17, 17);1;2990
30;0.75;MoveSouthWest;(18, 16);MoveWest;(17, 17);1;2991
30;0.75;MoveSouthWest;(18, 16);MoveWest;(16, 17);1;2992
30;0.75;MoveSouthWest;(17, 17);MoveWest;(16, 17);1;2993
30;0.75;MoveWest;(17, 17);MoveWest;(16, 17);1;2994
30;0.75;MoveWest;(17, 17);MoveWest;(16, 17);1;2995
30;0.75;MoveWest;(17, 17);MoveWest;(16, 17);1;2996
30;0.75;MoveWest;(17, 17);MoveWest;(16, 17);1;2997
30;0.75;MoveWest;(17, 17);MoveWest;(15, 17);1;2998
30;0.75;MoveWest;(17, 17);;(15, 17);1;2999
30;0.75;MoveWest;(17, 17);;(15, 17);1;3000
30;0.75;MoveWest;(17, 17);;(15, 17);1;3001
30;0.75;MoveWest;(17, 17);MoveWest;(14, 17);1;3002
30;0.75;MoveWest;(17, 17);;(14, 17);1;3003
30;0.75;MoveWest;(17, 17);;(14, 17);1;3004
30;0.75;MoveWest;(17, 17);;(14, 17);1;3005
