score;completeness;rescuebot_action;rescuebot_location;gkfdjdf_action;gkfdjdf_location;world_nr;tick_nr
9;0.25;CarryObject;(14, 8);;(15, 6);1;2464
9;0.25;CarryObject;(14, 8);;(15, 6);1;2465
9;0.25;CarryObject;(14, 8);;(15, 6);1;2466
9;0.25;CarryObject;(14, 8);;(15, 6);1;2467
9;0.25;CarryObject;(14, 8);;(15, 6);1;2468
9;0.25;CarryObject;(14, 8);;(15, 6);1;2469
9;0.25;CarryObject;(14, 8);;(15, 6);1;2470
9;0.25;CarryObject;(14, 8);;(15, 6);1;2471
9;0.25;CarryObject;(14, 8);;(15, 6);1;2472
9;0.25;CarryObject;(14, 8);;(15, 6);1;2473
9;0.25;CarryObject;(14, 8);;(15, 6);1;2474
9;0.25;CarryObject;(14, 8);;(15, 6);1;2475
9;0.25;CarryObject;(14, 8);;(15, 6);1;2476
9;0.25;CarryObject;(14, 8);;(15, 6);1;2477
9;0.25;CarryObject;(14, 8);;(15, 6);1;2478
9;0.25;CarryObject;(14, 8);;(15, 6);1;2479
9;0.25;CarryObject;(14, 8);;(15, 6);1;2480
9;0.25;CarryObject;(14, 8);;(15, 6);1;2481
9;0.25;CarryObject;(14, 8);;(15, 6);1;2482
9;0.25;CarryObject;(14, 8);;(15, 6);1;2483
9;0.25;CarryObject;(14, 8);;(15, 6);1;2484
9;0.25;CarryObject;(14, 8);;(15, 6);1;2485
9;0.25;CarryObject;(14, 8);;(15, 6);1;2486
9;0.25;CarryObject;(14, 8);;(15, 6);1;2487
9;0.25;CarryObject;(14, 8);;(15, 6);1;2488
9;0.25;CarryObject;(14, 8);;(15, 6);1;2489
9;0.25;CarryObject;(14, 8);;(15, 6);1;2490
9;0.25;CarryObject;(14, 8);;(15, 6);1;2491
9;0.25;CarryObject;(14, 8);;(15, 6);1;2492
9;0.25;CarryObject;(14, 8);;(15, 6);1;2493
9;0.25;CarryObject;(14, 8);;(15, 6);1;2494
9;0.25;CarryObject;(14, 8);;(15, 6);1;2495
9;0.25;CarryObject;(14, 8);;(15, 6);1;2496
9;0.25;CarryObject;(14, 8);;(15, 6);1;2497
9;0.25;CarryObject;(14, 8);;(15, 6);1;2498
9;0.25;CarryObject;(14, 8);;(15, 6);1;2499
9;0.25;CarryObject;(14, 8);;(15, 6);1;2500
9;0.25;CarryObject;(14, 8);;(15, 6);1;2501
9;0.25;CarryObject;(14, 8);;(15, 6);1;2502
9;0.25;CarryObject;(14, 8);;(15, 6);1;2503
9;0.25;CarryObject;(14, 8);;(15, 6);1;2504
9;0.25;CarryObject;(14, 8);;(15, 6);1;2505
9;0.25;CarryObject;(14, 8);;(15, 6);1;2506
9;0.25;CarryObject;(14, 8);;(15, 6);1;2507
9;0.25;CarryObject;(14, 8);;(15, 6);1;2508
9;0.25;CarryObject;(14, 8);;(15, 6);1;2509
9;0.25;CarryObject;(14, 8);;(15, 6);1;2510
9;0.25;CarryObject;(14, 8);;(15, 6);1;2511
9;0.25;CarryObject;(14, 8);;(15, 6);1;2512
9;0.25;CarryObject;(14, 8);;(15, 6);1;2513
9;0.25;CarryObject;(14, 8);;(15, 6);1;2514
9;0.25;CarryObject;(14, 8);;(15, 6);1;2515
9;0.25;CarryObject;(14, 8);;(15, 6);1;2516
9;0.25;CarryObject;(14, 8);;(15, 6);1;2517
9;0.25;CarryObject;(14, 8);;(15, 6);1;2518
9;0.25;CarryObject;(14, 8);;(15, 6);1;2519
9;0.25;CarryObject;(14, 8);;(15, 6);1;2520
9;0.25;CarryObject;(14, 8);;(15, 6);1;2521
9;0.25;CarryObject;(14, 8);;(15, 6);1;2522
9;0.25;CarryObject;(14, 8);;(15, 6);1;2523
9;0.25;CarryObject;(14, 8);;(15, 6);1;2524
9;0.25;CarryObject;(14, 8);;(15, 6);1;2525
9;0.25;CarryObject;(14, 8);;(15, 6);1;2526
9;0.25;CarryObject;(14, 8);;(15, 6);1;2527
9;0.25;CarryObject;(14, 8);;(15, 6);1;2528
9;0.25;CarryObject;(14, 8);;(15, 6);1;2529
9;0.25;CarryObject;(14, 8);;(15, 6);1;2530
9;0.25;CarryObject;(14, 8);;(15, 6);1;2531
9;0.25;CarryObject;(14, 8);;(15, 6);1;2532
9;0.25;CarryObject;(14, 8);;(15, 6);1;2533
9;0.25;CarryObject;(14, 8);;(15, 6);1;2534
9;0.25;CarryObject;(14, 8);;(15, 6);1;2535
9;0.25;CarryObject;(14, 8);;(15, 6);1;2536
9;0.25;CarryObject;(14, 8);;(15, 6);1;2537
9;0.25;CarryObject;(14, 8);;(15, 6);1;2538
9;0.25;CarryObject;(14, 8);;(15, 6);1;2539
9;0.25;CarryObject;(14, 8);;(15, 6);1;2540
9;0.25;CarryObject;(14, 8);;(15, 6);1;2541
9;0.25;CarryObject;(14, 8);;(15, 6);1;2542
9;0.25;CarryObject;(14, 8);;(15, 6);1;2543
9;0.25;CarryObject;(14, 8);;(15, 6);1;2544
9;0.25;CarryObject;(14, 8);;(15, 6);1;2545
9;0.25;CarryObject;(14, 8);;(15, 6);1;2546
9;0.25;CarryObject;(14, 8);;(15, 6);1;2547
9;0.25;CarryObject;(14, 8);;(15, 6);1;2548
9;0.25;CarryObject;(14, 8);;(15, 6);1;2549
9;0.25;CarryObject;(14, 8);;(15, 6);1;2550
9;0.25;CarryObject;(14, 8);;(15, 6);1;2551
9;0.25;CarryObject;(14, 8);;(15, 6);1;2552
9;0.25;CarryObject;(14, 8);;(15, 6);1;2553
9;0.25;CarryObject;(14, 8);;(15, 6);1;2554
9;0.25;CarryObject;(14, 8);;(15, 6);1;2555
9;0.25;CarryObject;(14, 8);;(15, 6);1;2556
9;0.25;CarryObject;(14, 8);;(15, 6);1;2557
9;0.25;CarryObject;(14, 8);;(15, 6);1;2558
9;0.25;CarryObject;(14, 8);;(15, 6);1;2559
9;0.25;CarryObject;(14, 8);;(15, 6);1;2560
9;0.25;CarryObject;(14, 8);;(15, 6);1;2561
9;0.25;CarryObject;(14, 8);;(15, 6);1;2562
9;0.25;CarryObject;(14, 8);;(15, 6);1;2563
9;0.25;CarryObject;(14, 8);;(15, 6);1;2564
9;0.25;CarryObject;(14, 8);;(15, 6);1;2565
9;0.25;CarryObject;(14, 8);;(15, 6);1;2566
9;0.25;CarryObject;(14, 8);;(15, 6);1;2567
9;0.25;CarryObject;(14, 8);;(15, 6);1;2568
9;0.25;CarryObject;(14, 8);;(15, 6);1;2569
9;0.25;CarryObject;(14, 8);;(15, 6);1;2570
9;0.25;CarryObject;(14, 8);;(15, 6);1;2571
9;0.25;CarryObject;(14, 8);MoveSouth;(15, 7);1;2572
9;0.25;CarryObject;(14, 8);;(15, 7);1;2573
9;0.25;CarryObject;(14, 8);;(15, 7);1;2574
9;0.25;CarryObject;(14, 8);;(15, 7);1;2575
9;0.25;CarryObject;(14, 8);MoveSouth;(15, 8);1;2576
9;0.25;CarryObject;(14, 8);;(15, 8);1;2577
9;0.25;CarryObject;(14, 8);;(15, 8);1;2578
9;0.25;CarryObject;(14, 8);;(15, 8);1;2579
9;0.25;CarryObject;(14, 8);;(15, 8);1;2580
9;0.25;CarryObject;(14, 8);;(15, 8);1;2581
9;0.25;CarryObject;(14, 8);;(15, 8);1;2582
9;0.25;CarryObject;(14, 8);;(15, 8);1;2583
9;0.25;CarryObject;(14, 8);;(15, 8);1;2584
9;0.25;CarryObject;(14, 8);;(15, 8);1;2585
9;0.25;CarryObject;(14, 8);;(15, 8);1;2586
9;0.25;CarryObject;(14, 8);;(15, 8);1;2587
9;0.25;CarryObject;(14, 8);;(15, 8);1;2588
9;0.25;CarryObject;(14, 8);;(15, 8);1;2589
9;0.25;CarryObject;(14, 8);;(15, 8);1;2590
9;0.25;CarryObject;(14, 8);MoveSouth;(15, 9);1;2591
9;0.25;CarryObject;(14, 8);;(15, 9);1;2592
9;0.25;CarryObject;(14, 8);;(15, 9);1;2593
9;0.25;CarryObject;(14, 8);;(15, 9);1;2594
9;0.25;CarryObject;(14, 8);;(15, 9);1;2595
9;0.25;CarryObject;(14, 8);;(15, 9);1;2596
9;0.25;CarryObject;(14, 8);;(15, 9);1;2597
9;0.25;CarryObject;(14, 8);;(15, 9);1;2598
9;0.25;CarryObject;(14, 8);;(15, 9);1;2599
9;0.25;CarryObject;(14, 8);MoveWest;(14, 9);1;2600
9;0.25;CarryObject;(14, 8);;(14, 9);1;2601
9;0.25;CarryObject;(14, 8);;(14, 9);1;2602
9;0.25;CarryObject;(14, 8);;(14, 9);1;2603
9;0.25;CarryObject;(14, 8);;(14, 9);1;2604
9;0.25;CarryObject;(14, 8);;(14, 9);1;2605
9;0.25;CarryObject;(14, 8);;(14, 9);1;2606
9;0.25;MoveNorthEast;(14, 8);;(14, 9);1;2607
9;0.25;MoveNorthEast;(14, 8);;(14, 9);1;2608
9;0.25;MoveNorthEast;(14, 8);;(14, 9);1;2609
9;0.25;MoveNorthEast;(14, 8);MoveEast;(15, 9);1;2610
9;0.25;MoveNorthEast;(14, 8);;(15, 9);1;2611
9;0.25;MoveNorthEast;(14, 8);;(15, 9);1;2612
9;0.25;MoveNorthEast;(14, 8);;(15, 9);1;2613
9;0.25;MoveNorthEast;(14, 8);;(15, 9);1;2614
9;0.25;MoveNorthEast;(15, 7);;(15, 9);1;2615
9;0.25;MoveNorthEast;(15, 7);;(15, 9);1;2616
9;0.25;MoveNorthEast;(15, 7);MoveNorth;(15, 8);1;2617
9;0.25;MoveNorthEast;(15, 7);;(15, 8);1;2618
9;0.25;MoveNorthEast;(15, 7);;(15, 8);1;2619
9;0.25;MoveNorthEast;(15, 7);;(15, 8);1;2620
9;0.25;MoveNorthEast;(15, 7);;(15, 8);1;2621
9;0.25;MoveNorthEast;(15, 7);;(15, 8);1;2622
9;0.25;MoveNorthEast;(15, 7);MoveNorth;(15, 7);1;2623
9;0.25;MoveNorthEast;(16, 6);;(15, 7);1;2624
9;0.25;MoveEast;(16, 6);;(15, 7);1;2625
9;0.25;MoveEast;(16, 6);;(15, 7);1;2626
9;0.25;MoveEast;(16, 6);MoveNorth;(15, 6);1;2627
9;0.25;MoveEast;(16, 6);;(15, 6);1;2628
9;0.25;MoveEast;(16, 6);;(15, 6);1;2629
9;0.25;MoveEast;(16, 6);;(15, 6);1;2630
9;0.25;MoveEast;(16, 6);;(15, 6);1;2631
9;0.25;MoveEast;(16, 6);;(15, 6);1;2632
9;0.25;MoveEast;(17, 6);;(15, 6);1;2633
9;0.25;MoveSouthEast;(17, 6);;(15, 6);1;2634
9;0.25;MoveSouthEast;(17, 6);;(15, 6);1;2635
9;0.25;MoveSouthEast;(17, 6);;(15, 6);1;2636
9;0.25;MoveSouthEast;(17, 6);;(15, 6);1;2637
9;0.25;MoveSouthEast;(17, 6);;(15, 6);1;2638
9;0.25;MoveSouthEast;(17, 6);;(15, 6);1;2639
9;0.25;MoveSouthEast;(17, 6);;(15, 6);1;2640
9;0.25;MoveSouthEast;(17, 6);;(15, 6);1;2641
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2642
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2643
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2644
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2645
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2646
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2647
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2648
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2649
9;0.25;MoveSouthEast;(18, 7);;(15, 6);1;2650
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2651
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2652
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2653
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2654
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2655
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2656
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2657
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2658
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2659
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2660
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2661
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2662
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2663
9;0.25;MoveSouthEast;(19, 8);;(15, 6);1;2664
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2665
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2666
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2667
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2668
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2669
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2670
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2671
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2672
9;0.25;MoveSouthEast;(20, 9);;(15, 6);1;2673
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2674
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2675
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2676
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2677
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2678
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2679
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2680
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2681
9;0.25;MoveSouthEast;(21, 10);;(15, 6);1;2682
9;0.25;MoveSouthEast;(22, 11);;(15, 6);1;2683
9;0.25;MoveSouth;(22, 11);;(15, 6);1;2684
9;0.25;MoveSouth;(22, 11);;(15, 6);1;2685
9;0.25;MoveSouth;(22, 11);;(15, 6);1;2686
9;0.25;MoveSouth;(22, 11);;(15, 6);1;2687
9;0.25;MoveSouth;(22, 11);;(15, 6);1;2688
9;0.25;MoveSouth;(22, 11);;(15, 6);1;2689
9;0.25;MoveSouth;(22, 11);;(15, 6);1;2690
9;0.25;MoveSouth;(22, 11);;(15, 6);1;2691
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2692
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2693
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2694
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2695
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2696
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2697
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2698
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2699
9;0.25;MoveSouth;(22, 12);;(15, 6);1;2700
9;0.25;MoveSouth;(22, 13);;(15, 6);1;2701
9;0.25;MoveSouthEast;(22, 13);;(15, 6);1;2702
9;0.25;MoveSouthEast;(22, 13);;(15, 6);1;2703
9;0.25;MoveSouthEast;(22, 13);;(15, 6);1;2704
9;0.25;MoveSouthEast;(22, 13);;(15, 6);1;2705
9;0.25;MoveSouthEast;(22, 13);;(15, 6);1;2706
9;0.25;MoveSouthEast;(22, 13);;(15, 6);1;2707
9;0.25;MoveSouthEast;(22, 13);;(15, 6);1;2708
9;0.25;MoveSouthEast;(22, 13);;(15, 6);1;2709
9;0.25;MoveSouthEast;(23, 14);;(15, 6);1;2710
9;0.25;Drop;(23, 14);;(15, 6);1;2711
9;0.25;Drop;(23, 14);;(15, 6);1;2712
9;0.25;Drop;(23, 14);;(15, 6);1;2713
9;0.25;Drop;(23, 14);;(15, 6);1;2714
9;0.25;Drop;(23, 14);;(15, 6);1;2715
9;0.25;Drop;(23, 14);;(15, 6);1;2716
9;0.25;Drop;(23, 14);;(15, 6);1;2717
9;0.25;Drop;(23, 14);;(15, 6);1;2718
12;0.375;Drop;(23, 14);;(15, 6);1;2719
12;0.375;MoveSouthWest;(23, 14);;(15, 6);1;2720
12;0.375;MoveSouthWest;(23, 14);;(15, 6);1;2721
12;0.375;MoveSouthWest;(23, 14);;(15, 6);1;2722
12;0.375;MoveSouthWest;(23, 14);;(15, 6);1;2723
12;0.375;MoveSouthWest;(23, 14);;(15, 6);1;2724
12;0.375;MoveSouthWest;(23, 14);;(15, 6);1;2725
12;0.375;MoveSouthWest;(23, 14);;(15, 6);1;2726
12;0.375;MoveSouthWest;(23, 14);;(15, 6);1;2727
12;0.375;MoveSouthWest;(22, 15);;(15, 6);1;2728
12;0.375;MoveSouth;(22, 15);;(15, 6);1;2729
12;0.375;MoveSouth;(22, 15);;(15, 6);1;2730
12;0.375;MoveSouth;(22, 15);;(15, 6);1;2731
12;0.375;MoveSouth;(22, 15);;(15, 6);1;2732
12;0.375;MoveSouth;(22, 15);;(15, 6);1;2733
12;0.375;MoveSouth;(22, 15);;(15, 6);1;2734
12;0.375;MoveSouth;(22, 15);;(15, 6);1;2735
12;0.375;MoveSouth;(22, 15);;(15, 6);1;2736
12;0.375;MoveSouth;(22, 16);;(15, 6);1;2737
12;0.375;MoveSouthWest;(22, 16);;(15, 6);1;2738
12;0.375;MoveSouthWest;(22, 16);;(15, 6);1;2739
12;0.375;MoveSouthWest;(22, 16);MoveEast;(16, 6);1;2740
12;0.375;MoveSouthWest;(22, 16);;(16, 6);1;2741
12;0.375;MoveSouthWest;(22, 16);;(16, 6);1;2742
12;0.375;MoveSouthWest;(22, 16);;(16, 6);1;2743
12;0.375;MoveSouthWest;(22, 16);;(16, 6);1;2744
12;0.375;MoveSouthWest;(22, 16);MoveEast;(17, 6);1;2745
12;0.375;MoveSouthWest;(21, 17);;(17, 6);1;2746
12;0.375;MoveSouth;(21, 17);;(17, 6);1;2747
12;0.375;MoveSouth;(21, 17);MoveEast;(18, 6);1;2748
12;0.375;MoveSouth;(21, 17);MoveEast;(19, 6);1;2749
12;0.375;MoveSouth;(21, 17);;(19, 6);1;2750
12;0.375;MoveSouth;(21, 17);MoveEast;(19, 6);1;2751
12;0.375;MoveSouth;(21, 17);MoveEast;(19, 6);1;2752
12;0.375;MoveSouth;(21, 17);MoveEast;(19, 6);1;2753
12;0.375;MoveSouth;(21, 17);MoveEast;(19, 6);1;2754
12;0.375;MoveSouth;(21, 18);MoveEast;(19, 6);1;2755
12;0.375;;(21, 18);MoveEast;(20, 6);1;2756
12;0.375;;(21, 18);MoveEast;(21, 6);1;2757
12;0.375;;(21, 18);;(21, 6);1;2758
12;0.375;;(21, 18);;(21, 6);1;2759
12;0.375;;(21, 18);;(21, 6);1;2760
12;0.375;;(21, 18);;(21, 6);1;2761
12;0.375;;(21, 18);MoveSouth;(21, 6);1;2762
12;0.375;;(21, 18);;(21, 6);1;2763
12;0.375;;(21, 18);;(21, 6);1;2764
12;0.375;;(21, 18);MoveSouth;(21, 6);1;2765
12;0.375;;(21, 18);MoveSouth;(21, 6);1;2766
12;0.375;;(21, 18);;(21, 6);1;2767
12;0.375;;(21, 18);;(21, 6);1;2768
12;0.375;;(21, 18);MoveSouth;(21, 6);1;2769
12;0.375;;(21, 18);;(21, 6);1;2770
12;0.375;;(21, 18);MoveSouth;(21, 6);1;2771
12;0.375;;(21, 18);;(21, 6);1;2772
12;0.375;;(21, 18);MoveEast;(22, 6);1;2773
12;0.375;;(21, 18);;(22, 6);1;2774
12;0.375;;(21, 18);;(22, 6);1;2775
12;0.375;;(21, 18);;(22, 6);1;2776
12;0.375;;(21, 18);MoveSouth;(22, 7);1;2777
12;0.375;;(21, 18);MoveSouth;(22, 8);1;2778
12;0.375;;(21, 18);;(22, 8);1;2779
12;0.375;;(21, 18);MoveSouth;(22, 9);1;2780
12;0.375;;(21, 18);;(22, 9);1;2781
12;0.375;;(21, 18);MoveSouth;(22, 10);1;2782
12;0.375;;(21, 18);;(22, 10);1;2783
12;0.375;;(21, 18);MoveSouth;(22, 11);1;2784
12;0.375;;(21, 18);;(22, 11);1;2785
12;0.375;;(21, 18);MoveSouth;(22, 12);1;2786
12;0.375;;(21, 18);;(22, 12);1;2787
12;0.375;;(21, 18);MoveSouth;(22, 13);1;2788
12;0.375;;(21, 18);MoveSouth;(22, 14);1;2789
12;0.375;;(21, 18);;(22, 14);1;2790
12;0.375;;(21, 18);MoveSouth;(22, 15);1;2791
12;0.375;;(21, 18);;(22, 15);1;2792
12;0.375;;(21, 18);MoveSouth;(22, 16);1;2793
12;0.375;;(21, 18);MoveSouth;(22, 17);1;2794
12;0.375;;(21, 18);;(22, 17);1;2795
12;0.375;;(21, 18);MoveSouth;(22, 18);1;2796
12;0.375;;(21, 18);;(22, 18);1;2797
12;0.375;;(21, 18);;(22, 18);1;2798
12;0.375;;(21, 18);;(22, 18);1;2799
12;0.375;;(21, 18);MoveWest;(21, 18);1;2800
12;0.375;;(21, 18);;(21, 18);1;2801
12;0.375;;(21, 18);;(21, 18);1;2802
12;0.375;;(21, 18);;(21, 18);1;2803
12;0.375;;(21, 18);;(21, 18);1;2804
12;0.375;;(21, 18);;(21, 18);1;2805
12;0.375;MoveWest;(21, 18);MoveSouth;(21, 18);1;2806
12;0.375;MoveWest;(21, 18);;(21, 18);1;2807
12;0.375;MoveWest;(21, 18);;(21, 18);1;2808
12;0.375;MoveWest;(21, 18);;(21, 18);1;2809
12;0.375;MoveWest;(21, 18);;(21, 18);1;2810
12;0.375;MoveWest;(21, 18);;(21, 18);1;2811
12;0.375;MoveWest;(21, 18);;(21, 18);1;2812
12;0.375;MoveWest;(21, 18);;(21, 18);1;2813
12;0.375;MoveWest;(20, 18);;(21, 18);1;2814
12;0.375;MoveWest;(20, 18);;(21, 18);1;2815
12;0.375;MoveWest;(20, 18);;(21, 18);1;2816
12;0.375;MoveWest;(20, 18);;(21, 18);1;2817
12;0.375;MoveWest;(20, 18);;(21, 18);1;2818
12;0.375;MoveWest;(20, 18);;(21, 18);1;2819
12;0.375;MoveWest;(20, 18);;(21, 18);1;2820
12;0.375;MoveWest;(20, 18);;(21, 18);1;2821
12;0.375;MoveWest;(20, 18);;(21, 18);1;2822
12;0.375;MoveWest;(20, 18);;(21, 18);1;2823
12;0.375;MoveWest;(20, 18);;(21, 18);1;2824
12;0.375;MoveWest;(20, 18);;(21, 18);1;2825
12;0.375;MoveWest;(20, 18);;(21, 18);1;2826
12;0.375;MoveWest;(20, 18);;(21, 18);1;2827
12;0.375;MoveWest;(19, 18);;(21, 18);1;2828
12;0.375;MoveWest;(19, 18);;(21, 18);1;2829
12;0.375;MoveWest;(19, 18);;(21, 18);1;2830
12;0.375;MoveWest;(19, 18);;(21, 18);1;2831
12;0.375;MoveWest;(19, 18);;(21, 18);1;2832
12;0.375;MoveWest;(19, 18);;(21, 18);1;2833
12;0.375;MoveWest;(19, 18);;(21, 18);1;2834
12;0.375;MoveWest;(19, 18);;(21, 18);1;2835
12;0.375;MoveWest;(19, 18);;(21, 18);1;2836
12;0.375;MoveWest;(18, 18);;(21, 18);1;2837
12;0.375;MoveWest;(18, 18);;(21, 18);1;2838
12;0.375;MoveWest;(18, 18);;(21, 18);1;2839
12;0.375;MoveWest;(18, 18);;(21, 18);1;2840
12;0.375;MoveWest;(18, 18);;(21, 18);1;2841
12;0.375;MoveWest;(18, 18);;(21, 18);1;2842
12;0.375;MoveWest;(18, 18);RemoveObject;(21, 18);1;2843
12;0.375;MoveWest;(18, 18);RemoveObject;(21, 18);1;2844
12;0.375;MoveWest;(18, 18);RemoveObject;(21, 18);1;2845
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2846
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2847
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2848
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2849
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2850
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2851
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2852
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2853
12;0.375;MoveWest;(17, 18);RemoveObject;(21, 18);1;2854
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2855
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2856
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2857
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2858
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2859
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2860
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2861
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2862
12;0.375;MoveWest;(16, 18);RemoveObject;(21, 18);1;2863
12;0.375;MoveWest;(15, 18);RemoveObject;(21, 18);1;2864
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2865
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2866
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2867
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2868
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2869
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2870
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2871
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2872
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2873
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2874
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2875
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2876
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2877
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2878
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2879
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2880
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2881
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2882
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2883
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2884
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2885
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2886
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2887
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2888
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2889
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2890
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2891
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2892
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2893
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2894
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2895
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2896
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2897
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2898
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2899
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2900
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2901
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2902
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2903
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2904
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2905
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2906
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2907
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2908
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2909
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2910
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2911
12;0.375;;(15, 18);RemoveObject;(21, 18);1;2912
